;;doc;source;author;title;year;period;text_type;sentence
1951-2000;25312;LRorribilmente.txt;La Repubblica;Maurizio Bettini; ANTROPOLOGIA. ;1990.0;1951-2000;stampa;['mentre giro breve , tragicamente e  orribilmente  breve , fu pure il giro scelto dal nazismo : che nella sua follia pretese di stabilire in poche battute quali fossero i giusti limiti dell  umanità , per poi tagliarne via ciò che non vi rientrava .']
1951-2000;26451;LRorribilmente.txt;La Repubblica;sconosciuto; La bomba è esplosa fra le mani di uno studente giordano di origine palestinese. ;1991.0;1951-2000;stampa;['gli inquirenti sono giunti alla sua identificazione in seguito al ritrovamento di una carta di identità bruciacchiata accanto al corpo  orribilmente  mutilato .']
1951-2000;26465;LRorribilmente.txt;La Repubblica;Gianni Brera; A Torino Juve e Milan hanno mostrato ancora molti difetti. ;1991.0;1951-2000;stampa;['intanto arrivano mirabolanti notizie dagli altri campi di a. l  inter ha ottenuto dall  arbitro   rigori   sbagliando  orribilmente  i primi due .']
1951-2000;26474;LRorribilmente.txt;La Repubblica;Alberto Jacoviello;LA VENDETTA DI BORIS...;1991.0;1951-2000;stampa;['sarebbe  orribilmente  ingeneroso trascurare oggi , di fronte agli sbocchi della situazione , il contributo immenso dato da gorbaciov nel cancellare o almeno nello smantellare tutto quel che di insopportabile era stato creato da settanta anni di regime cosiddetto comunista .']
1951-2000;26480;LRorribilmente.txt;La Repubblica;Ennio Caretto; Le resistenze di Urss e Cina frenano gli Usa: a lungo termine Washington dovrà cedere il passo a un' iniziativa Onu. ;1991.0;1951-2000;stampa;['i testimoni hanno proiettato filmati di bambini e adulti  orribilmente  bruciati dalle bombe al napalm della guardia repubblicana irachena , morenti di malattie e di stenti .']
1951-2000;26491;LRorribilmente.txt;La Repubblica;sconosciuto; Londra, una studentessa francese aggredita nel cimitero di Highgate. ;1991.0;1951-2000;stampa;['mai si sarebbe pensato , tuttavia , che perfino un luogo sacro come quello della tomba di marx , a highgate , sarebbe stato così  orribilmente  profanato .']
1951-2000;27555;LRallora_randomsample.txt;La Repubblica;Stefano Malatesta; Cade domani il centenario della nascita diJ.J.R. Tolkien Celebrato, ma anche frainteso, scriveva solo per bambini. ;1992.0;1951-2000;stampa;['                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          allora  , forse , è accaduto il contrario : gli eventi reali si sono conformati , orribilmente , alla vicenda che tolkien aveva inventato .']
1951-2000;27564;LRorribilmente.txt;La Repubblica;Michelangelo Zurletti; Berlioz scatena la fantasia di Ronconi Macchine mirabolanti, vedute aeree e parata di cannoni nella magnifica messinscena della ' Damnation ' al Regio.;1992.0;1951-2000;stampa;['molto meno interessante la realizzazione musicale , con un hubert soudant che ha dovuto faticare molto per condurre l  orchestra e soprattutto il coro   quasi sempre fuori scena e , ahimé ,  orribilmente  amplificato   a realizzare la partitura .']
1951-2000;28723;LRorribilmente.txt;La Repubblica;Giorgio Ruffolo;LA PIRLANDIA DELL' ECONOMIA.;1992.0;1951-2000;stampa;['in termini  orribilmente  tecnici , si tratta di internalizzare   nel mercato   le esternalità .']
1951-2000;28737;LRorribilmente.txt;La Repubblica;sconosciuto; Londra, ' sei sfigurato ' ribatte il giornale. ;1992.0;1951-2000;stampa;['atteso nella capitale britannica per una delle principali tappe del suo tour internazionale , il cantante ha citato in tribunale il quotidiano daily mirror per avere affermato che il suo volto ha finito per essere    orribilmente  deturpato   dalle ripetute operazioni di chirurgia plastica .']
1951-2000;28806;LRorribilmente.txt;La Repubblica;l g; COPPE EUROPEE Dietro l' ultimo sfogo, la voglia di giocare. ;1992.0;1951-2000;stampa;['il guaio è che l  olandese vuole giocare , la tribuna gli sta  orribilmente  stretta , non ci sono miliardi possibili a renderla più dolce .']
1951-2000;28808;LRorribilmente.txt;La Repubblica;Marco Pacini; Era un piccolo imprenditore di Tolmezzo Si teme che anche la donna sia morta. ;1992.0;1951-2000;stampa;['c  è il cadavere di un uomo a lignano sabbiadoro ,  orribilmente  massacrato e legato mani e piedi in una specie di   incaprettamento   .']
1951-2000;28873;LRorribilmente.txt;La Repubblica;Antonello Francica; Rovigo, ci sono anche sei feriti.;1992.0;1951-2000;stampa;['il ragazzo , che è stato investito in pieno dallo scoppio e che è rimasto  orribilmente  dilaniato , insisteva da qualche tempo per poter vedere come funzionava   la fabbrica dei botti   .']
1951-2000;28883;LRorribilmente.txt;La Repubblica;Natalia Aspesi;WOODY E SARAH I DUE BRIVIDI DELL' ESTATE...;1992.0;1951-2000;stampa;['ed è forse malinconico che diventi sempre più frequente il fatto che , mentre gli altri se la godono , peccano  orribilmente  e con gusto , se ne fregano di ogni etichetta e bon ton , ai più resta il gusto freddo ed eccitato del guardone , la passività dello spettatore , l  orgoglio antipatico di stare dalla parte noiosa dei probi , la possibilità di giudicare , stigmatizzare , indignarsi .']
1951-2000;28888;LRorribilmente.txt;La Repubblica;sconosciuto; OPERAZIONE SOMALIA. ;1992.0;1951-2000;stampa;['a baidoa una donna era stata uccisa , un bambino era rimasto  orribilmente  mutilato e diverse altre persone erano state ferite quando la folla si è avventata su venti sacchi di cereali che i marines usa avevano lasciato su un camion .']
1951-2000;28896;LRorribilmente.txt;La Repubblica;Marco Pacini; E nel giallo spunta l' austriaco, compagno della donna. ;1992.0;1951-2000;stampa;['la braccavano in tre paesi per l  assassinio del suo ex amante , adelmo deotto , trovato domenica scorsa a lignano ,  orribilmente  massacrato .']
1951-2000;28899;LRorribilmente.txt;La Repubblica;Alberto Arbasino; Gemiti, sconforti, reclami, querimonie d' ogni genere: le sventurette dei giovani letterati. ;1992.0;1951-2000;stampa;['e allora    lo so , che sto per dire una cosa  orribilmente  trasgressiva , alternativa , impietosa    si ha l  impressione che dal fondo del   soul   attualmente più d  uno argomenti come segue : sarò un matto , chiamatemi degenerato , temo proprio che se glielo confesso non mi saluterà più , e le sue figliuole sadomaso neanche , ma invece di riattraversare il giardinetto di scippi e spacci per godermi un film di spacci e scippi    sul quale , le pippe , se le faccia lei    preferisco ascoltare musica di buona qualità , preferibilmente   live   , e studiare di persona certi artisti che conosco']
1951-2000;30059;LRorribilmente.txt;La Repubblica;Mario Fossati; In morte delle giumente bruciate sull' autostrada, pensieri e ricordi su un legame che va oltre la corsa.;1993.0;1951-2000;stampa;['i tre maschi con il pelo chiazzato  orribilmente  dalle bruciature hanno raggiunto in qualche modo la strada .']
1951-2000;30078;LRorribilmente.txt;La Repubblica;Michele Smargiassi; Da ieri a Imola la festa del giornale satirico. ;1993.0;1951-2000;stampa;['altri s  alzano , ondeggia la piccola folla sulla sponda ripida , un fotografo cade in acqua , serra allunga la mano e lo salva , tutto sa  orribilmente  di metafora ma quello lì a momenti affoga davvero .']
1951-2000;30098;LRorribilmente.txt;La Repubblica;Vanna Vannuccini; È battaglia dopo la tregua.;1993.0;1951-2000;stampa;['la sera , nella casa del capitano , ci viene mostrata una videocassetta fatta di pezzi girati da cittadini che hanno voluto fissare le immagini dell  orrore , come i trentacinque cadaveri  orribilmente  massacrati dai cetnici arrivati a zara in sacche di plastica dopo lunghe trattative con l  esercito serbo .']
1951-2000;30107;LRorribilmente.txt;La Repubblica;Giovanni Maria Pace; Parla LouisB.J. Stuyt, domani in Italia, protagonista della legge sulla ' dolce morte ' approvata in Olanda. ;1993.0;1951-2000;stampa;['la giovane gli aveva chiaramente detto di essere determinata a buttarsi sotto il treno e lo psichiatra , consultati diversi colleghi , ha ritenuto che una iniezione fosse la cosa migliore , proprio per quel   rispetto della vita   a cui la paziente voleva rinunciare in modo  orribilmente  cruento .']
1951-2000;30178;LRorribilmente.txt;La Repubblica;Vittorio Zucconi; Da Calatafimi a Redipuglia sulle tracce dell' unità nazionale. ;1993.0;1951-2000;stampa;['ed è ancora dura scoprire una sicilia così  orribilmente  uguale a noi , che ci rimanda l  immagine grottesca di quello anche noi abbiamo contribuito a fare di essa .']
1951-2000;30181;LRorribilmente.txt;La Repubblica;Andrea Tarquini; Matrimonio dei preti, sessualità e infallibilità Norbert Greinacher, uno dei più autorevoli teologi tedeschi, auspica una rivoluzione nella Chiesa. ;1993.0;1951-2000;stampa;['sarà  orribilmente  negativa per la chiesa .']
1951-2000;30280;LRorribilmente.txt;La Repubblica;Ugo Volli; Primeteatro. ;1993.0;1951-2000;stampa;['all  inizio lo troviamo impegnato nel sesto mese di prova di un  edizione della   locandiera   goldoniana in stile kabuki , in cui egli dovrebbe interpretare tutti i ruoli maschili , e la sua colf filippina essere l  interprete    con il risultato che la gestione della casa è trascurata , il menù sempre dominato dai veneti risi e bisi , e goldoni  orribilmente  filippinizzato .']
1951-2000;30353;LRorribilmente.txt;La Repubblica;Enzo Siciliano; Le ambiguità di uno scrittore.;1993.0;1951-2000;stampa;['poiché invece sono convinto che sia necessario ragionare , proprio oggi , davanti alle guerre stupidamente e  orribilmente  guerreggiate che gonfiano molti giornali , cerchiamo di ragionare e mettiamo da parte l  insulto facile .']
1951-2000;30371;LRorribilmente.txt;La Repubblica;Ambra Somaschini; Rasa, 16 anni, è stata trovata tra Roma e Ostia.;1993.0;1951-2000;stampa;['c  è un cadavere , il cadavere di una donna  orribilmente  deturpato .']
1951-2000;33163;LRorribilmente.txt;La Repubblica;Irene Bignardi; Il primo film francese in concorso: il kolossal con Adjani e Lisi liberamente tratto dal romanzo di Dumas. ;1994.0;1951-2000;stampa;['la fine di de la mole e quella di carlo ix    avvelenato per errore dalla perfida e intrigante caterina sua madre e morto  orribilmente  sudando sangue dopo una vita passata malamente a fare il re fantoccio    chiudono il film di chéreau , ma non la stagione di orrori e di macellerie della storia di francia che si apre con la notte di san bartolomeo : quella tra il    e il    agosto      , quando i cattolici valois fecero sterminare gli ugonotti arrivati a parigi per celebrare le nozze della cattolica margot con il protestante enrico .']
1951-2000;33192;LRorribilmente.txt;La Repubblica;Antonio Dipollina;TELENOTTI.;1994.0;1951-2000;stampa;['quando piovono le nespole compressa  orribilmente  tra alcune televendite e molti spot , prende quota su italia     mai dire mundial   , che nella seconda puntata di ieri ha avuto durata maggiore rispetto alla prima .']
1951-2000;33422;LRorribilmente.txt;La Repubblica;Licia Granello; SERIE A Vittoria dopo tre zero a zero: contro il Piacenza a vuoto per un' ora, poi entrano Albertini e Lentini.;1994.0;1951-2000;stampa;['risultato : eranio e massaro sempre più stretti a ridosso dell  area , savicevic quasi in linea con papin , desailly , privato del riferimento del secondo centrale ,  orribilmente  spaesato .']
1951-2000;33436;LRorribilmente.txt;La Repubblica;Paolo Vagheggi; Con una messa solenne, celebrata da Giovanni Paolo II, saranno inaugurati, venerdì prossimo, i restauri della Cappella Sistina.;1994.0;1951-2000;stampa;['sono più di quattrocento i personaggi che affollano il giudizio , molti furono censurati ma alcuni ora hanno ritrovato l  aspetto originario : molte delle   braghe   posticce , brutte e  orribilmente  scure , dipinte in seguito al voto espresso al concilio di trento il    gennaio del      , sono state tolte .']
1951-2000;33457;LRorribilmente.txt;La Repubblica;sconosciuto; Usa, rito voodoo.;1994.0;1951-2000;stampa;['myra obasi , un  insegnante di colore di    anni ,  orribilmente  accecata nel marzo scorso in casa di un anziano predicatore a dallas , amico di famiglia , ha affermato in aula di non sapere come perse i bulbi oculari .']
1951-2000;36863;LRorribilmente.txt;La Repubblica;sconosciuto;IN TV BRIAN WILSON TRAGICO  BEACH BOY .;1995.0;1951-2000;stampa;['quando ho visto il film , mi sono reso conto di quanto la mia faccia sia  orribilmente  storta   .']
1951-2000;36866;LRorribilmente.txt;La Repubblica;Maria Stella Conte; L' epidemiologo: ' Il contagio è improbabile '. ;1995.0;1951-2000;stampa;['ma sarà per gli effetti  orribilmente  devastanti della malattia    febbri emorragiche gravi con sanguinamento a livello cutaneo e delle mucose    sarà perché il contagio avviene sì attraverso il sangue , ma anche attraverso il solo respiro , o perché il libro di richard preston   area di contagio  ha raccontato della comparsa , e scomparsa , del micidiale virus in california , nel      , sarà per tutte queste ragioni insieme , fatto è che il solo nome    ebola    incute terrore .']
1951-2000;37619;LRorribilmente.txt;La Repubblica;Sebastiano Messina; ' Il Forattone ' il nuovo libro che raccoglie le vignette del 1996 Protagonisti indiscussi il parroco Prodi e il bruco Veltroni. ;1996.0;1951-2000;stampa;['quando voi andate a dormire , però , dopo aver spento la tv , forattini li prende uno per uno , li spoglia delle grisaglie e delle toghe e li riveste con i suoi costumi di scena , o li tramuta in qualche animale  orribilmente  buffo .']
1951-2000;37866;LRorribilmente.txt;La Repubblica;Loredana Lipperini; SOCIETA' LA VIOLENZA E I MINORI Da Cosette a Gian Burrasca, storie di minori e violenza nella letteratura. ;1996.0;1951-2000;stampa;['wolfgang goethe ,   la vocazione teatrale di wilhelm meister     il brano descrive l  incontro del protagonista con mignon , al seguito di un gruppo di saltimbanchi   :   il direttore della compagnia imprecava  orribilmente  contro la bambina .']
1951-2000;38074;LRorribilmente.txt;La Repubblica;Gregorio Botta; L' ARTE CAMBIA PELLE Tendenze / Il post-human, l' arte nell' era dell' ingegneria genetica. ;1996.0;1951-2000;stampa;['attraverso piccoli pistoncini , ganci , tamponi , sotto le sollecitazioni del pubblico che guida le operazioni da un computer , la macchina gli allarga le narici fin quasi a strapparle , gli spinge  orribilmente  i pettorali deformandoli , lo costringe ad allargare la bocca e sembra sempre sul punto di lacerarla .']
